v1_pt_NI,v1_pt_CR,v1_b1_NN,v1_b1_NC,v1_b1_CC,v1_b1_NU,v1_b1_CU,v1_b2_NN,v1_b2_NC,v1_b2_CC,v1_b2_NU,v1_b2_CU,v2_pt_NI,v2_pt_CR,v2_b1B_NN,v2_b1B_NC,v2_b1B_CC,v2_b1S_NN,v2_b1S_NC,v2_b1S_CC,v2_b2B_NN,v2_b2B_NC,v2_b2B_CC,v2_b2S_NN,v2_b2S_NC,v2_b2S_CC,v2_b1_NU,v2_b1_CU,v2_b2_NU,v2_b2_CU,dE_eV,E_A_eV,kind,variant,where,mover,occA_sig
0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02661863,-6790.523518,hop,v3_front,nearCr_b,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1039
0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07983989,-6790.523518,hop,v3_front,nearCr_b,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1039
0,0,-2,2,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03042397,-6790.523518,hop,v3_front,nearCr_b,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1039
0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02859159,-6790.523518,hop,v3_front,nearCr_b,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1039
0,0,-2,2,0,0,0,2,-2,0,0,0,0,0,-2,2,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0.01920292,-6790.523518,hop,v3_front,nearCr_b,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1039
0,0,0,3,1,0,0,0,1,-1,0,0,0,0,0,7,1,0,-4,0,0,5,0,0,-4,-1,0,0,0,0,-1.09641013,-6791.159863,hop,v3_front,nearCr_s,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:828
0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,-4,0,0,3,1,0,0,0,0,-1,0,0,0,0,0,-0.16209525,-6791.159863,hop,v3_front,nearCr_s,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:828
0,0,-1,1,0,0,0,2,-2,0,0,0,0,0,-1,1,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0.11453181,-6791.159863,hop,v3_front,nearCr_s,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:828
0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,-4,0,0,3,1,0,0,0,0,-1,0,0,0,0,0,0,-0.25169746,-6791.159863,hop,v3_front,nearCr_s,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:828
0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01312727,-6791.159863,hop,v3_front,nearCr_s,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:828
0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,1,0,-3,-1,0,5,0,0,-5,0,0,0,0,0,0,-0.95549341,-6791.159863,hop,v3_front,nearCr_s,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:828
0,0,0,1,-1,0,0,0,-3,2,0,0,0,0,0,1,-1,0,0,0,0,-3,2,0,0,0,0,0,0,0,-0.07661099,-6837.448092,hop,v4_clusters,bulk,C,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.02121392,-6837.448092,hop,v4_clusters,bulk,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,2,-2,0,0,0,-3,2,0,0,0,0,0,2,-2,0,0,0,0,-3,2,0,0,0,0,0,0,0,0,-0.01749488,-6837.448092,hop,v4_clusters,bulk,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,-0.03094885,-6837.448092,hop,v4_clusters,bulk,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,-1,1,0,0,0,-3,2,0,0,0,0,0,-1,1,0,0,0,0,-3,2,0,0,0,0,0,0,0,0,-0.02610647,-6837.448092,hop,v4_clusters,bulk,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,1,-1,0,0,0,-2,2,0,0,0,0,0,1,-1,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,-0.04962091,-6837.448092,hop,v4_clusters,bulk,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,-5,6,-1,4,-4,0,0,0,0,0,0,0,0,0,0,0,-0.07760200,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,0,0,0,0,-0.03506227,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,1,-2,1,0,0,-1,1,0,0,0,0,0,1,-2,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0.01162094,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,-0.05601003,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-0.04514129,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,4,-4,0,0,0,1,-2,1,0,0,0,0,12,-12,0,-8,8,0,5,-5,0,-4,3,1,0,0,0,0,0.14065448,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,-4,4,0,0,0,0,0,0,0,0,0,0,-12,12,0,8,-8,0,-5,5,0,5,-5,0,0,0,0,0,-0.14904867,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,-1,2,-1,0,0,-2,5,-3,0,0,0,0,3,-2,-1,-4,4,0,-2,5,-3,0,0,0,0,0,0,0,0.10911302,-6837.448092,swap,v4_clusters,bulkA,X,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:430
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-3,-1,0,3,1,0,-2,1,0,0,-1,0,0,0,0,-0.18947235,-6836.394313,hop,v4_clusters,subsurf,C,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:444
0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.02074325,-6836.394313,hop,v4_clusters,subsurf,C,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:444
0,0,0,3,1,0,0,0,-1,0,0,0,0,0,0,6,2,0,-3,-1,0,3,1,0,-4,-1,0,0,0,0,-1.05196759,-6836.394313,hop,v4_clusters,subsurf,C,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:444
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.00502718,-6836.394313,hop,v4_clusters,subsurf,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:444
0,0,-1,1,0,0,0,-2,1,0,0,0,0,0,-4,0,0,3,1,0,-1,1,0,-1,0,0,0,0,0,0,-0.30581582,-6836.394313,hop,v4_clusters,subsurf,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:444
0,0,-2,2,0,0,0,-2,1,0,0,0,0,0,-1,1,0,-1,1,0,-2,1,0,0,0,0,0,0,0,0,0.04066048,-6836.394313,hop,v4_clusters,subsurf,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:444
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,-0.01315842,-6836.695379,hop,v4_clusters,sub2,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:1531
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.00714439,-6836.695379,hop,v4_clusters,sub2,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:1531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-4,0,0,-1,0,0,1,0,0,0,0,0,0,0.32956962,-6836.695379,hop,v4_clusters,sub2,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:1531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00031894,-6836.695379,hop,v4_clusters,sub2,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:1531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,-0.01377304,-6836.695379,hop,v4_clusters,sub2,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:1531
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,-0.00317676,-6836.695379,hop,v4_clusters,sub2,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:1531
0,0,-4,0,0,0,0,-1,1,0,0,0,0,0,-8,0,0,4,0,0,-5,0,0,4,1,0,0,0,0,0,1.04050846,-6837.385629,hop,v4_clusters,surface,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:766
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-0.02053479,-6837.385629,hop,v4_clusters,surface,N,cr:5|6|19|103|105|108|136|144|155|165|167|179|198|206|220|231|301|309|324|338|343|348|365|381|398|401|410|411|413|415|430|492|494|528|540|541|577|580|582|583|584|593|594|621|674|694|719|748|754|759|782|785|789|813|840|849|919|923|929|952|961|968|989|990|999|1000|1027|1031|1051|1053|1062|1094|1110|1117|1126|1189|1202|1203|1206|1207|1209|1231|1252|1255|1264|1284|1298|1328|1381|1480|1481|1555;vac:766
