class_id,leg_rank,selected,stratum,arch_name,fe_role,flux_firings,Ea_rep_eV,Ea_std_eV,n_members,tok_kinds,n_tok,n_disp_gt1A,mover_rank,mover_margin_A,dra_stored_A,pred_search_run,pred_search_idx,pred_Ea_member_eV,prev_status,pct_pending_flux
dfcde3b17335ecf9ff0b0e11bdcc0d806158e13fbc569459cd0a0682eb3438ed,23,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,27.30264395022352,0.6577463499370425,,1,OTHER,1,1,0,2.4906926587942815,1.2755584142301173,NiFe_Ni95_Fe05_T800_4vac,625,0.6577463499370424,,0.26292319810280496
6a2a03a2b83a16ede531db5858edd4e55c9e70fe4ab2dc7bddda22411c3e9166,24,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,27.1438234629202,0.6589742779706287,,1,OTHER,1,1,0,2.486905795379108,1.2885693436379486,NiFe_Ni95_Fe05_T800_1vac,664,0.6589742779706285,,0.2613937641577935
563c4306ae2298053c5a0a2961a828c85b25b3df2cc3276f368be80148a903db,25,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,27.00172012854818,0.6496114479996323,,1,OTHER,1,1,0,2.4832990793528738,1.2669755681413293,NiFe_Ni95_Fe05_T800_9vac,1226,0.6496114479996322,,0.2600253156221029
edd1c4f39dd12457e048ed4fe1c1d2904d393840bfbd7861a61bc7d5fbc1f8aa,26,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,26.85528082010963,0.6812443766239086,,1,HOLLOW_FCC,1,1,0,2.4872023330605257,1.3733206866228636,NiFe_Ni95_Fe05_T500_9vac,756,0.6812443766239085,,0.2586151118567525
5ca7383b6fe11bbd19f1e727a4a26cd1ab812b8459564879cf106dab17b6fd3d,27,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,26.55730832965924,0.6850927303366917,,1,HOLLOW_FCC,1,1,0,2.4850761299487294,1.391579439832894,NiFe_Ni95_Fe05_T500_9vac,777,0.6850927303366916,,0.25574565055920545
a3e562860d24e05cf083f4d745e4da48eb4259598a656d1de908065755747539,28,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,26.52175531151392,0.6241872140108172,,1,OTHER,1,1,0,2.4682687672462653,1.2661043824765714,NiFe_Ni95_Fe05_T700_6vac,203,0.6241872140108171,,0.2554032766393017
330dcba931a45e35f07d1350f931e5c1a3bd051c5ec170e1d8d1a3c30522092e,29,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,26.47691452024991,0.685894091062437,,1,HOLLOW_FCC,1,1,0,2.4863720645280543,1.380094583184245,NiFe_Ni95_Fe05_T800_7vac,768,0.6858940910624369,,0.2549714618939573
6e1aa4478a7f5f26f7107ad04923fff606f76db3d098f37b1469c5537b945a43,30,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,26.44630205534705,0.6537497764147703,,1,OTHER,1,1,0,2.4824657154463123,1.275816544649939,NiFe_Ni95_Fe05_T700_9vac,1412,0.6537497764147702,,0.2546766652732072
abc36c88a99ba62b09f96904c512ec4060783eab54c7ae0f0c5681ca7b8a8f0c,31,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.774407851758397,0.519654773361394,,2,OTHER,1,1,0,2.463190560398235,1.2664264227940565,NiFe_Ni95_Fe05_T700_3vac,496,0.5885227108592517,,0.24820635517736683
da6f3fdfd45b2499b776b7d3895518a3c7daf28db7c791a55a49baf585e3bc76,32,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.551785292660547,0.622903166992728,,1,OTHER,1,1,0,2.4650542096221306,1.2608674659523023,NiFe_Ni95_Fe05_T700_6vac,620,0.6229031669927281,,0.2460625102327325
385d293b7a2a7a931d2127dfc50daeb7c2bf8dacccdbfb3e5d09c8ed99799d09,33,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.49327814272715,0.6604874280028527,,1,OTHER,1,1,0,2.484657758641884,1.2753834924881904,NiFe_Ni95_Fe05_T700_1vac,343,0.6604874280028525,,0.24549908908566653
9e78f405812985015efd72f5ba84bcd5134edf334b8252dd57766ea228b0247e,34,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.467730022339023,0.6592822018119479,,1,OTHER,1,1,0,2.4906926587942815,1.2843809274125209,NiFe_Ni95_Fe05_T800_4vac,624,0.6592822018119477,,0.24525306186829493
d9acd8a4f36a89750b5f274220a841c461c4b8d569983a6738a7ce90daf5a905,35,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.41466339500778,0.6747500843739546,,1,HOLLOW_FCC,1,1,0,2.489028069192814,1.3823632458827066,NiFe_Ni95_Fe05_T500_10vac,877,0.6747500843739545,,0.24474203270218567
169a81497f4ea4f2ff2d7ff4a88470ecc434c7d3d7ae2e066113a0b002ef14d9,36,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.380189404468982,0.5621874174243519,,2,OTHER,1,1,0,2.486679039386422,1.2838083522254002,NiFe_Ni95_Fe05_T800_8vac,979,0.6531448576242838,,0.24441004976821226
6ba75663285e374af675e90fcb3598595681d936c71c21acd41cfbd66001a9f4,37,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.3484347996345,0.634017859631561,0.02,5,OTHER,1,1,0,2.4884866526002467,1.2848569165457389,NiFe_Ni95_Fe05_T500_9vac,484,0.6545984055310328,,0.24410425439276093
e3e03d29f1727451d68a7bb30381138cb144617568c658d22be654773aec9090,38,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.23351580081123,0.5902825227221912,,1,OTHER,1,1,0,2.4682687672462653,1.2708686485887928,NiFe_Ni95_Fe05_T700_6vac,204,0.5902825227221911,,0.24299758975074043
6da62d3627ac30f51ef955689f3072797d068e321254facf30749184f2cc784a,39,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.13080458959625,0.6459330057587068,,1,HOLLOW_FCC,1,1,0,2.476807004064459,1.2697610786540323,NiFe_Ni95_Fe05_T800_2vac,319,0.6459330057587067,,0.242008485538603
613f4bc2f63544ca9958cc58bcf349cf43a9fa5c4e115f80c7a8a1199248c037,40,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.040928639820844,0.6605866828858781,,1,OTHER,1,1,0,2.485679294445148,1.2831470636168363,NiFe_Ni95_Fe05_T800_8vac,1438,0.660586682885878,,0.2411429843003142
ccc5382eddbf00c0956f12b3f89edc626e6c7d8a4845188bcc8d0d92696388da,41,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,25.03694487085226,0.5522921255851544,,1,HOLLOW_FCC,1,1,0,2.454758753153551,1.3781240921684026,NiFe_Ni95_Fe05_T800_1vac,245,0.5522921255851543,,0.241104620789453
034a6d891e667ada6136986e44aa0f7d1b7d0134af0a3ce1471db8ff166532d9,42,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,24.65237139758812,0.5448608828319267,,1,HOLLOW_FCC,1,1,0,2.502891518265988,1.1054968839434138,NiFe_Ni95_Fe05_T600_9vac,735,0.5448608828319266,,0.2374011960339438
ddf64d449e15f7a9772ab971e76df2db8ed60e0117243916fd8b863fd1f643ec,43,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,23.85807349482334,0.5402042502000769,,1,HOLLOW_FCC,1,1,0,2.4514099644693257,1.3721961368576532,NiFe_Ni95_Fe05_T800_1vac,247,0.5402042502000768,,0.22975214397795943
0aa4f08deecdee9f0607ad47ecf0e4ae549dc7742ddd23291d4629c5e261e971,44,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,23.198631566525176,0.6538568643400141,,1,HOLLOW_FCC,1,1,0,2.459449618712915,1.2623630679879547,NiFe_Ni95_Fe05_T800_7vac,1473,0.653856864340014,,0.22340174871707066
8164836264d441dc62dc21bb0c0d851ff7a5afc17ee7d87dab51b59135bfd108,45,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,22.86246043987252,0.6373564604582499,,1,OTHER,1,1,0,2.4704766576540442,1.2741099661204673,NiFe_Ni95_Fe05_T800_8vac,744,0.6373564604582498,,0.2201644363201291
6a7da0d13a3d5de310910f02120317c6683836a4fa04d0dda4ffe3326075efa6,46,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,22.814485718463526,0.6453809957884006,,1,HOLLOW_FCC,1,1,0,2.474208069419703,1.2693006128593658,NiFe_Ni95_Fe05_T600_6vac,537,0.6453809957884005,,0.21970244197247762
f5782f4f020aa2b0afb25549eb4938009d2340d8f8a2c92bcc4aeb4bf26e9654,47,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,22.50156147867025,0.6805624166117924,,1,OTHER,1,1,0,2.459449618712915,1.2710008777184636,NiFe_Ni95_Fe05_T800_7vac,1474,0.6805624166117923,,0.21668899602049088
4475babebd7e251e146b0c478a125c865ace71ccf2693aac4e0fe8350fdc9052,48,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,22.485251886001148,0.6602182339547654,,1,OTHER,1,1,0,2.422625471883666,1.2788055426567018,NiFe_Ni95_Fe05_T600_6vac,722,0.6602182339547653,,0.21653193539763937
f5c567b9158da1da828691e27f7b10d00e5d1c9d02e678e1299c16d1e6534258,49,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,22.48442264688354,0.6520566557010169,,1,OTHER,1,1,0,2.4806331965625605,1.2753529871776832,NiFe_Ni95_Fe05_T800_1vac,726,0.652056655701017,,0.21652394986330098
04741e02317c6cf33dd0e3be491b8b6e660675148409a9c22dcda8bfa3ddc8b6,50,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,22.18055540280266,0.6462541580513063,,1,HOLLOW_FCC,1,1,0,2.474208069419703,1.2747071396914273,NiFe_Ni95_Fe05_T600_6vac,538,0.6462541580513061,,0.213597722361009
2436fc2179a7c87903231399b42497e0629cac9db4eed0ab43af8ffa8111e974,51,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,21.99894941829816,0.6575119759882001,,1,OTHER,1,1,0,2.4848715677695274,1.2796186076658664,NiFe_Ni95_Fe05_T600_3vac,198,0.6575119759882,,0.21184886513210532
69e194507327d750cc2297d1ce351055adabaa32003d4deaa580cdaae1d55db8,52,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,21.84706349848809,0.6532799865908602,,1,OTHER,1,1,0,2.472415504569699,1.295051555691411,NiFe_Ni95_Fe05_T600_8vac,757,0.6532799865908601,,0.21038621075123087
9bdfcfa7fef202c308beff7c65ff94c7dff1517be9668f4e58e8afbf3136238d,53,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,21.47569095625822,0.4802763269954085,,1,HOLLOW_FCC,1,1,0,2.496464851933825,1.1727875297264772,NiFe_Ni95_Fe05_T700_9vac,1097,0.48027632699540845,,0.20680991035084975
55cefd5fd1ba138c1fcfa94d2cb41393a8ec02cae5a8a00748bffb1c108d5012,54,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,20.612773443055183,0.6508795412528344,,1,OTHER,1,1,0,2.475546269687274,1.2511144024018255,NiFe_Ni95_Fe05_T600_2vac,309,0.6508795412528343,,0.19850005462098358
8d1e612da4edb578dd17a3a9cd5478a8b34b990b82543a308543a3b91d46de14,55,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,20.17450183271547,0.5807079010082818,,1,HOLLOW_FCC,1,1,0,2.4863720645280543,1.1965634001929382,NiFe_Ni95_Fe05_T800_7vac,767,0.5807079010082816,,0.1942795192897436
b7b090e1d839666e8af9983bad9eb660eb44a014a8530a21e09f76fcd91fc5b7,56,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,20.07669173624718,0.6574900401392371,,1,OTHER,1,1,0,2.4852322556911064,1.2874902751511177,NiFe_Ni95_Fe05_T500_9vac,700,0.657490040139237,,0.1933376125858701
60d4664c77c37dfa0dbb8989730126eec3947d52c77afa873289bbcb5045d308,57,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,19.78575647189488,0.6523543329376481,,1,OTHER,1,1,0,2.4841224666983326,1.2807945868189767,NiFe_Ni95_Fe05_T700_2vac,540,0.652354332937648,,0.19053591945007525
fba5d080ff094cc5a3d7dc229201e5dd11932498c2805837b8ed920e2832387d,58,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,19.78546923854533,0.6541344988218044,,1,OTHER,1,1,0,2.4855485589123867,1.2886786155426064,NiFe_Ni95_Fe05_T800_2vac,557,0.6541344988218043,,0.19053315340620774
d6796752c581666587c9e2bde70ea47eca8b4d61bfe0c79bc6332112fcd71609,59,True,A1_fe_mover,V1NN_inplane,A1_fe_mover,19.61847714459672,0.6574485610890407,,1,OTHER,1,1,0,2.4852322556911064,1.2656491739965685,NiFe_Ni95_Fe05_T500_9vac,699,0.6574485610890406,,0.1889250272672558
